"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas96","modelo_arboles - Gini",0.78535,0.21465,0.89423,0.75,0.60638,0.87755,"minsplit=2",2,5,"moviles211"
"resumen_metricas.196","modelo_arboles - information",0.80808,0.19192,0.95192,0.72,0.64894,0.89796,"minsplit=2",2,5,"moviles211"
"resumen_metricas106","modelo_arboles - Gini",0.81313,0.18687,0.94783,0.73118,0.68132,0.85567,"minsplit=2",3,1,"moviles211"
"resumen_metricas.1106","modelo_arboles - information",0.80051,0.19949,0.91304,0.73118,0.67033,0.85567,"minsplit=2",3,1,"moviles211"
"resumen_metricas119","modelo_arboles - Gini",0.78283,0.21717,0.91089,0.65625,0.72816,0.83333,"minsplit=2",3,2,"moviles211"
"resumen_metricas.1119","modelo_arboles - information",0.79293,0.20707,0.91089,0.6875,0.73786,0.83333,"minsplit=2",3,2,"moviles211"
"resumen_metricas126","modelo_arboles - Gini",0.7904,0.2096,0.92391,0.71053,0.6413,0.89796,"minsplit=2",3,3,"moviles211"
"resumen_metricas.1126","modelo_arboles - information",0.78535,0.21465,0.93478,0.66667,0.66304,0.89796,"minsplit=2",3,3,"moviles211"
"resumen_metricas136","modelo_arboles - Gini",0.79545,0.20455,0.94253,0.70297,0.68269,0.875,"minsplit=2",3,4,"moviles211"
"resumen_metricas.1136","modelo_arboles - information",0.78535,0.21465,0.91954,0.70297,0.66346,0.875,"minsplit=2",3,4,"moviles211"
"resumen_metricas146","modelo_arboles - Gini",0.82071,0.17929,0.94059,0.84615,0.57547,0.93878,"minsplit=2",3,5,"moviles211"
"resumen_metricas.1146","modelo_arboles - information",0.79545,0.20455,0.91089,0.71429,0.69811,0.85714,"minsplit=2",3,5,"moviles211"
"resumen_metricas29","modelo_arboles - Gini",0.77273,0.22727,0.92661,0.6383,0.68,0.82796,"minsplit=2",1,1,"moviles212"
"resumen_metricas.129","modelo_arboles - information",0.7601,0.2399,0.94495,0.61702,0.63,0.82796,"minsplit=2",1,1,"moviles212"
"resumen_metricas120","modelo_arboles - Gini",0.80808,0.19192,0.93878,0.72816,0.7732,0.79592,"minsplit=2",1,2,"moviles212"
"resumen_metricas.1120","modelo_arboles - information",0.79293,0.20707,0.87755,0.69903,0.69072,0.90816,"minsplit=2",1,2,"moviles212"
"resumen_metricas210","modelo_arboles - Gini",0.82576,0.17424,0.92632,0.77174,0.70755,0.90291,"minsplit=2",1,3,"moviles212"
"resumen_metricas.1210","modelo_arboles - information",0.81313,0.18687,0.93684,0.73913,0.67925,0.90291,"minsplit=2",1,3,"moviles212"
"resumen_metricas37","modelo_arboles - Gini",0.83586,0.16414,0.91892,0.83158,0.68817,0.8866,"minsplit=2",1,4,"moviles212"
"resumen_metricas.137","modelo_arboles - information",0.80808,0.19192,0.91892,0.69474,0.75269,0.84536,"minsplit=2",1,4,"moviles212"
"resumen_metricas47","modelo_arboles - Gini",0.77778,0.22222,0.95181,0.61261,0.72,0.87255,"minsplit=2",1,5,"moviles212"
"resumen_metricas.147","modelo_arboles - information",0.7803,0.2197,0.96386,0.61261,0.72,0.87255,"minsplit=2",1,5,"moviles212"
"resumen_metricas57","modelo_arboles - Gini",0.7803,0.2197,0.95283,0.56842,0.67,0.91579,"minsplit=2",2,1,"moviles212"
"resumen_metricas.157","modelo_arboles - information",0.79545,0.20455,0.95283,0.62105,0.69,0.90526,"minsplit=2",2,1,"moviles212"
"resumen_metricas67","modelo_arboles - Gini",0.74495,0.25505,0.74,0.71154,0.73118,0.79798,"minsplit=2",2,2,"moviles212"
"resumen_metricas.167","modelo_arboles - information",0.76768,0.23232,0.92,0.60577,0.76344,0.78788,"minsplit=2",2,2,"moviles212"
"resumen_metricas77","modelo_arboles - Gini",0.78535,0.21465,0.94624,0.73404,0.63393,0.85567,"minsplit=2",2,3,"moviles212"
"resumen_metricas.177","modelo_arboles - information",0.78283,0.21717,0.90323,0.69149,0.6875,0.86598,"minsplit=2",2,3,"moviles212"
"resumen_metricas87","modelo_arboles - Gini",0.82576,0.17424,0.98182,0.7957,0.62222,0.86408,"minsplit=2",2,4,"moviles212"
"resumen_metricas.187","modelo_arboles - information",0.83081,0.16919,0.98182,0.74194,0.7,0.86408,"minsplit=2",2,4,"moviles212"
"resumen_metricas97","modelo_arboles - Gini",0.81566,0.18434,0.93103,0.69725,0.79208,0.86869,"minsplit=2",2,5,"moviles212"
"resumen_metricas.197","modelo_arboles - information",0.81313,0.18687,0.95402,0.6789,0.86139,0.78788,"minsplit=2",2,5,"moviles212"
"resumen_metricas107","modelo_arboles - Gini",0.76768,0.23232,0.88172,0.69072,0.68182,0.83333,"minsplit=2",3,1,"moviles212"
"resumen_metricas.1107","modelo_arboles - information",0.74242,0.25758,0.84946,0.61856,0.68182,0.83333,"minsplit=2",3,1,"moviles212"
"resumen_metricas1110","modelo_arboles - Gini",0.78535,0.21465,0.8587,0.72,0.77895,0.78899,"minsplit=2",3,2,"moviles212"
"resumen_metricas.11110","modelo_arboles - information",0.81313,0.18687,0.90217,0.65,0.82105,0.88073,"minsplit=2",3,2,"moviles212"
"resumen_metricas127","modelo_arboles - Gini",0.80051,0.19949,0.86726,0.6875,0.68605,0.93069,"minsplit=2",3,3,"moviles212"
"resumen_metricas.1127","modelo_arboles - information",0.81313,0.18687,0.9646,0.63542,0.74419,0.87129,"minsplit=2",3,3,"moviles212"
"resumen_metricas137","modelo_arboles - Gini",0.7904,0.2096,0.94624,0.70707,0.66667,0.86458,"minsplit=2",3,4,"moviles212"
"resumen_metricas.1137","modelo_arboles - information",0.7904,0.2096,0.97849,0.63636,0.71296,0.85417,"minsplit=2",3,4,"moviles212"
"resumen_metricas147","modelo_arboles - Gini",0.77778,0.22222,0.88571,0.6699,0.81443,0.73626,"minsplit=2",3,5,"moviles212"
"resumen_metricas.1147","modelo_arboles - information",0.7803,0.2197,0.91429,0.67961,0.72165,0.8022,"minsplit=2",3,5,"moviles212"
"resumen_metricas30","modelo_arboles - Gini",0.80808,0.19192,0.93333,0.73196,0.65517,0.8785,"minsplit=2",1,1,"moviles221"
"resumen_metricas.130","modelo_arboles - information",0.78535,0.21465,0.89524,0.69072,0.64368,0.8785,"minsplit=2",1,1,"moviles221"
"resumen_metricas128","modelo_arboles - Gini",0.78535,0.21465,0.92473,0.68041,0.69,0.84906,"minsplit=2",1,2,"moviles221"
"resumen_metricas.1128","modelo_arboles - information",0.78283,0.21717,0.91398,0.65979,0.71,0.84906,"minsplit=2",1,2,"moviles221"
"resumen_metricas211","modelo_arboles - Gini",0.77778,0.22222,0.94949,0.67961,0.63043,0.84314,"minsplit=2",1,3,"moviles221"
"resumen_metricas.1211","modelo_arboles - information",0.76515,0.23485,0.93939,0.65049,0.70652,0.76471,"minsplit=2",1,3,"moviles221"
"resumen_metricas38","modelo_arboles - Gini",0.80051,0.19949,0.90654,0.71287,0.77358,0.80488,"minsplit=2",1,4,"moviles221"
"resumen_metricas.138","modelo_arboles - information",0.79798,0.20202,0.8972,0.74257,0.68868,0.87805,"minsplit=2",1,4,"moviles221"
"resumen_metricas48","modelo_arboles - Gini",0.79798,0.20202,0.86957,0.70103,0.72072,0.91667,"minsplit=2",1,5,"moviles221"
"resumen_metricas.148","modelo_arboles - information",0.80051,0.19949,0.94565,0.65979,0.74775,0.86458,"minsplit=2",1,5,"moviles221"
"resumen_metricas58","modelo_arboles - Gini",0.81313,0.18687,0.92857,0.72449,0.74038,0.86458,"minsplit=2",2,1,"moviles221"
"resumen_metricas.158","modelo_arboles - information",0.81566,0.18434,0.95918,0.63265,0.80769,0.86458,"minsplit=2",2,1,"moviles221"
"resumen_metricas68","modelo_arboles - Gini",0.76515,0.23485,0.91111,0.64655,0.69524,0.85882,"minsplit=2",2,2,"moviles221"
"resumen_metricas.168","modelo_arboles - information",0.76768,0.23232,0.91111,0.63793,0.71429,0.85882,"minsplit=2",2,2,"moviles221"
"resumen_metricas78","modelo_arboles - Gini",0.81313,0.18687,0.96491,0.72549,0.63636,0.86408,"minsplit=2",2,3,"moviles221"
"resumen_metricas.178","modelo_arboles - information",0.80808,0.19192,0.96491,0.70588,0.63636,0.86408,"minsplit=2",2,3,"moviles221"
"resumen_metricas88","modelo_arboles - Gini",0.81061,0.18939,0.93258,0.75824,0.72897,0.83486,"minsplit=2",2,4,"moviles221"
"resumen_metricas.188","modelo_arboles - information",0.80051,0.19949,0.94382,0.7033,0.6729,0.88991,"minsplit=2",2,4,"moviles221"
"resumen_metricas98","modelo_arboles - Gini",0.80303,0.19697,0.93333,0.64773,0.79612,0.81,"minsplit=2",2,5,"moviles221"
"resumen_metricas.198","modelo_arboles - information",0.80051,0.19949,0.95238,0.625,0.74757,0.85,"minsplit=2",2,5,"moviles221"
"resumen_metricas108","modelo_arboles - Gini",0.79545,0.20455,0.95506,0.70588,0.74194,0.79464,"minsplit=2",3,1,"moviles221"
"resumen_metricas.1108","modelo_arboles - information",0.76515,0.23485,0.86517,0.71569,0.60215,0.86607,"minsplit=2",3,1,"moviles221"
"resumen_metricas1111","modelo_arboles - Gini",0.77273,0.22727,0.94681,0.60784,0.71,0.84,"minsplit=2",3,2,"moviles221"
"resumen_metricas.11111","modelo_arboles - information",0.80303,0.19697,0.94681,0.62745,0.75,0.9,"minsplit=2",3,2,"moviles221"
"resumen_metricas129","modelo_arboles - Gini",0.82828,0.17172,0.94595,0.83146,0.70476,0.82418,"minsplit=2",3,3,"moviles221"
"resumen_metricas.1129","modelo_arboles - information",0.82071,0.17929,0.96396,0.75281,0.72381,0.82418,"minsplit=2",3,3,"moviles221"
"resumen_metricas138","modelo_arboles - Gini",0.78788,0.21212,0.86957,0.73874,0.64356,0.92391,"minsplit=2",3,4,"moviles221"
"resumen_metricas.1138","modelo_arboles - information",0.79545,0.20455,0.93478,0.71171,0.64356,0.92391,"minsplit=2",3,4,"moviles221"
"resumen_metricas148","modelo_arboles - Gini",0.7904,0.2096,0.90909,0.7033,0.74227,0.78571,"minsplit=2",3,5,"moviles221"
"resumen_metricas.1148","modelo_arboles - information",0.81061,0.18939,0.92727,0.72527,0.73196,0.83673,"minsplit=2",3,5,"moviles221"
"resumen_metricas39","modelo_arboles - Gini",0.79545,0.20455,0.94495,0.72414,0.65094,0.85106,"minsplit=2",1,1,"moviles222"
"resumen_metricas.139","modelo_arboles - information",0.79545,0.20455,0.95413,0.65517,0.68868,0.8617,"minsplit=2",1,1,"moviles222"
"resumen_metricas130","modelo_arboles - Gini",0.82323,0.17677,0.93269,0.73077,0.7234,0.90426,"minsplit=2",1,2,"moviles222"
"resumen_metricas.1130","modelo_arboles - information",0.81061,0.18939,0.94231,0.67308,0.7234,0.90426,"minsplit=2",1,2,"moviles222"
"resumen_metricas212","modelo_arboles - Gini",0.78788,0.21212,0.94792,0.76786,0.58889,0.83673,"minsplit=2",1,3,"moviles222"
"resumen_metricas.1212","modelo_arboles - information",0.75758,0.24242,0.84375,0.74107,0.65556,0.78571,"minsplit=2",1,3,"moviles222"
"resumen_metricas310","modelo_arboles - Gini",0.80556,0.19444,0.96629,0.70707,0.78182,0.78571,"minsplit=2",1,4,"moviles222"
"resumen_metricas.1310","modelo_arboles - information",0.81313,0.18687,0.97753,0.66667,0.74545,0.88776,"minsplit=2",1,4,"moviles222"
"resumen_metricas49","modelo_arboles - Gini",0.76768,0.23232,0.90816,0.63441,0.77083,0.75229,"minsplit=2",1,5,"moviles222"
"resumen_metricas.149","modelo_arboles - information",0.76768,0.23232,0.90816,0.5914,0.70833,0.84404,"minsplit=2",1,5,"moviles222"
"resumen_metricas59","modelo_arboles - Gini",0.78788,0.21212,0.94898,0.61905,0.74227,0.85417,"minsplit=2",2,1,"moviles222"
"resumen_metricas.159","modelo_arboles - information",0.71212,0.28788,0.79592,0.59048,0.61856,0.85417,"minsplit=2",2,1,"moviles222"
"resumen_metricas69","modelo_arboles - Gini",0.77273,0.22727,0.89157,0.71,0.68468,0.83333,"minsplit=2",2,2,"moviles222"
"resumen_metricas.169","modelo_arboles - information",0.76515,0.23485,0.90361,0.66,0.68468,0.84314,"minsplit=2",2,2,"moviles222"
"resumen_metricas79","modelo_arboles - Gini",0.78788,0.21212,0.92857,0.66327,0.67708,0.86667,"minsplit=2",2,3,"moviles222"
"resumen_metricas.179","modelo_arboles - information",0.78535,0.21465,0.92857,0.63265,0.69792,0.86667,"minsplit=2",2,3,"moviles222"
"resumen_metricas89","modelo_arboles - Gini",0.81566,0.18434,0.92381,0.73469,0.68889,0.8932,"minsplit=2",2,4,"moviles222"
"resumen_metricas.189","modelo_arboles - information",0.80303,0.19697,0.84762,0.7551,0.7,0.8932,"minsplit=2",2,4,"moviles222"
"resumen_metricas99","modelo_arboles - Gini",0.82576,0.17424,0.91837,0.71277,0.77451,0.89216,"minsplit=2",2,5,"moviles222"
"resumen_metricas.199","modelo_arboles - information",0.82828,0.17172,0.93878,0.67021,0.81373,0.88235,"minsplit=2",2,5,"moviles222"
"resumen_metricas109","modelo_arboles - Gini",0.80051,0.19949,0.93636,0.64894,0.75269,0.83838,"minsplit=2",3,1,"moviles222"
"resumen_metricas.1109","modelo_arboles - information",0.76515,0.23485,0.86364,0.64894,0.68817,0.83838,"minsplit=2",3,1,"moviles222"
"resumen_metricas1112","modelo_arboles - Gini",0.78788,0.21212,0.95283,0.68132,0.71739,0.7757,"minsplit=2",3,2,"moviles222"
"resumen_metricas.11112","modelo_arboles - information",0.78535,0.21465,0.95283,0.57143,0.83696,0.75701,"minsplit=2",3,2,"moviles222"
"resumen_metricas1210","modelo_arboles - Gini",0.77273,0.22727,0.87755,0.7094,0.68,0.85185,"minsplit=2",3,3,"moviles222"
"resumen_metricas.11210","modelo_arboles - information",0.77778,0.22222,0.88776,0.7265,0.66,0.8642,"minsplit=2",3,3,"moviles222"
"resumen_metricas139","modelo_arboles - Gini",0.79293,0.20707,0.91111,0.71875,0.73,0.81818,"minsplit=2",3,4,"moviles222"
"resumen_metricas.1139","modelo_arboles - information",0.80556,0.19444,0.92222,0.73958,0.82,0.75455,"minsplit=2",3,4,"moviles222"
"resumen_metricas149","modelo_arboles - Gini",0.80808,0.19192,0.95652,0.74227,0.65766,0.90625,"minsplit=2",3,5,"moviles222"
"resumen_metricas.1149","modelo_arboles - information",0.80051,0.19949,0.96739,0.70103,0.65766,0.90625,"minsplit=2",3,5,"moviles222"
"resumen_metricas40","modelo_arboles - Gini",0.79798,0.20202,0.92708,0.66316,0.72727,0.86792,"minsplit=2",1,1,"moviles231"
"resumen_metricas.140","modelo_arboles - information",0.82071,0.17929,0.94792,0.69474,0.75758,0.87736,"minsplit=2",1,1,"moviles231"
"resumen_metricas140","modelo_arboles - Gini",0.79293,0.20707,0.92793,0.65957,0.68041,0.88298,"minsplit=2",1,2,"moviles231"
"resumen_metricas.1140","modelo_arboles - information",0.78535,0.21465,0.86486,0.70213,0.68041,0.88298,"minsplit=2",1,2,"moviles231"
"resumen_metricas213","modelo_arboles - Gini",0.77778,0.22222,0.93617,0.68627,0.73529,0.76531,"minsplit=2",1,3,"moviles231"
"resumen_metricas.1213","modelo_arboles - information",0.79293,0.20707,0.93617,0.66667,0.7451,0.83673,"minsplit=2",1,3,"moviles231"
"resumen_metricas311","modelo_arboles - Gini",0.79798,0.20202,0.93069,0.73786,0.62887,0.89474,"minsplit=2",1,4,"moviles231"
"resumen_metricas.1311","modelo_arboles - information",0.79798,0.20202,0.9802,0.67961,0.63918,0.89474,"minsplit=2",1,4,"moviles231"
"resumen_metricas410","modelo_arboles - Gini",0.76768,0.23232,0.93617,0.62376,0.74257,0.78,"minsplit=2",1,5,"moviles231"
"resumen_metricas.1410","modelo_arboles - information",0.76515,0.23485,0.89362,0.59406,0.73267,0.85,"minsplit=2",1,5,"moviles231"
"resumen_metricas510","modelo_arboles - Gini",0.82071,0.17929,0.92929,0.7,0.77419,0.89362,"minsplit=2",2,1,"moviles231"
"resumen_metricas.1510","modelo_arboles - information",0.80051,0.19949,0.92929,0.65455,0.67742,0.95745,"minsplit=2",2,1,"moviles231"
"resumen_metricas610","modelo_arboles - Gini",0.81818,0.18182,0.95918,0.69608,0.73626,0.87619,"minsplit=2",2,2,"moviles231"
"resumen_metricas.1610","modelo_arboles - information",0.81818,0.18182,0.95918,0.69608,0.73626,0.87619,"minsplit=2",2,2,"moviles231"
"resumen_metricas710","modelo_arboles - Gini",0.76263,0.23737,0.93023,0.64286,0.76471,0.73636,"minsplit=2",2,3,"moviles231"
"resumen_metricas.1710","modelo_arboles - information",0.77525,0.22475,0.94186,0.64286,0.72549,0.80909,"minsplit=2",2,3,"moviles231"
"resumen_metricas810","modelo_arboles - Gini",0.77273,0.22727,0.91089,0.65556,0.65347,0.85577,"minsplit=2",2,4,"moviles231"
"resumen_metricas.1810","modelo_arboles - information",0.79293,0.20707,0.94059,0.66667,0.69307,0.85577,"minsplit=2",2,4,"moviles231"
"resumen_metricas910","modelo_arboles - Gini",0.79798,0.20202,0.94643,0.67368,0.7156,0.85,"minsplit=2",2,5,"moviles231"
"resumen_metricas.1910","modelo_arboles - information",0.76515,0.23485,0.875,0.65263,0.6789,0.8625,"minsplit=2",2,5,"moviles231"
"resumen_metricas1010","modelo_arboles - Gini",0.7904,0.2096,0.9505,0.70833,0.73529,0.76289,"minsplit=2",3,1,"moviles231"
"resumen_metricas.11010","modelo_arboles - information",0.78283,0.21717,0.9604,0.65625,0.7451,0.76289,"minsplit=2",3,1,"moviles231"
"resumen_metricas1113","modelo_arboles - Gini",0.77525,0.22475,0.91209,0.67021,0.67677,0.83929,"minsplit=2",3,2,"moviles231"
"resumen_metricas.11113","modelo_arboles - information",0.77525,0.22475,0.87912,0.71277,0.66667,0.83929,"minsplit=2",3,2,"moviles231"
"resumen_metricas1211","modelo_arboles - Gini",0.77778,0.22222,0.89691,0.67619,0.67925,0.88636,"minsplit=2",3,3,"moviles231"
"resumen_metricas.11211","modelo_arboles - information",0.7803,0.2197,0.90722,0.6,0.75472,0.88636,"minsplit=2",3,3,"moviles231"
"resumen_metricas1310","modelo_arboles - Gini",0.82071,0.17929,0.97087,0.73404,0.71429,0.8617,"minsplit=2",3,4,"moviles231"
"resumen_metricas.11310","modelo_arboles - information",0.82323,0.17677,0.97087,0.6383,0.81905,0.85106,"minsplit=2",3,4,"moviles231"
"resumen_metricas1410","modelo_arboles - Gini",0.81061,0.18939,0.94231,0.66038,0.66667,0.95098,"minsplit=2",3,5,"moviles231"
"resumen_metricas.11410","modelo_arboles - information",0.80303,0.19697,0.96154,0.64151,0.65476,0.93137,"minsplit=2",3,5,"moviles231"
"resumen_metricas50","modelo_arboles - Gini",0.80303,0.19697,0.93204,0.70707,0.72527,0.83495,"minsplit=2",1,1,"moviles232"
"resumen_metricas.150","modelo_arboles - information",0.79293,0.20707,0.92233,0.67677,0.72527,0.83495,"minsplit=2",1,1,"moviles232"
"resumen_metricas150","modelo_arboles - Gini",0.80303,0.19697,0.93548,0.74227,0.68932,0.85437,"minsplit=2",1,2,"moviles232"
"resumen_metricas.1150","modelo_arboles - information",0.80303,0.19697,0.93548,0.74227,0.56311,0.98058,"minsplit=2",1,2,"moviles232"
"resumen_metricas214","modelo_arboles - Gini",0.7904,0.2096,0.94175,0.65625,0.7449,0.80808,"minsplit=2",1,3,"moviles232"
"resumen_metricas.1214","modelo_arboles - information",0.81566,0.18434,0.91262,0.70833,0.69388,0.93939,"minsplit=2",1,3,"moviles232"
"resumen_metricas312","modelo_arboles - Gini",0.79545,0.20455,0.93,0.70833,0.64356,0.89899,"minsplit=2",1,4,"moviles232"
"resumen_metricas.1312","modelo_arboles - information",0.77778,0.22222,0.95,0.65625,0.68317,0.81818,"minsplit=2",1,4,"moviles232"
"resumen_metricas411","modelo_arboles - Gini",0.81061,0.18939,0.92784,0.76636,0.73786,0.82022,"minsplit=2",1,5,"moviles232"
"resumen_metricas.1411","modelo_arboles - information",0.79798,0.20202,0.94845,0.70093,0.73786,0.82022,"minsplit=2",1,5,"moviles232"
"resumen_metricas511","modelo_arboles - Gini",0.82323,0.17677,0.9537,0.76087,0.63542,0.92,"minsplit=2",2,1,"moviles232"
"resumen_metricas.1511","modelo_arboles - information",0.80051,0.19949,0.9537,0.70652,0.66667,0.85,"minsplit=2",2,1,"moviles232"
"resumen_metricas611","modelo_arboles - Gini",0.7399,0.2601,0.90323,0.6,0.61111,0.87368,"minsplit=2",2,2,"moviles232"
"resumen_metricas.1611","modelo_arboles - information",0.7197,0.2803,0.82796,0.6,0.59259,0.88421,"minsplit=2",2,2,"moviles232"
"resumen_metricas711","modelo_arboles - Gini",0.81566,0.18434,0.9375,0.74227,0.77778,0.81053,"minsplit=2",2,3,"moviles232"
"resumen_metricas.1711","modelo_arboles - information",0.81061,0.18939,0.86458,0.76289,0.75926,0.86316,"minsplit=2",2,3,"moviles232"
"resumen_metricas811","modelo_arboles - Gini",0.82071,0.17929,0.95192,0.69608,0.77419,0.85567,"minsplit=2",2,4,"moviles232"
"resumen_metricas.1811","modelo_arboles - information",0.81566,0.18434,0.95192,0.71569,0.69892,0.8866,"minsplit=2",2,4,"moviles232"
"resumen_metricas911","modelo_arboles - Gini",0.7904,0.2096,0.95789,0.60577,0.75824,0.84906,"minsplit=2",2,5,"moviles232"
"resumen_metricas.1911","modelo_arboles - information",0.80303,0.19697,0.96842,0.67308,0.83516,0.75472,"minsplit=2",2,5,"moviles232"
"resumen_metricas1011","modelo_arboles - Gini",0.81061,0.18939,0.93137,0.68571,0.85393,0.78,"minsplit=2",3,1,"moviles232"
"resumen_metricas.11011","modelo_arboles - information",0.82323,0.17677,0.91176,0.71429,0.80899,0.86,"minsplit=2",3,1,"moviles232"
"resumen_metricas1114","modelo_arboles - Gini",0.81061,0.18939,0.96,0.68367,0.74468,0.84615,"minsplit=2",3,2,"moviles232"
"resumen_metricas.11114","modelo_arboles - information",0.79545,0.20455,0.96,0.66327,0.74468,0.80769,"minsplit=2",3,2,"moviles232"
"resumen_metricas1212","modelo_arboles - Gini",0.81313,0.18687,0.93617,0.78846,0.65789,0.91667,"minsplit=2",3,3,"moviles232"
"resumen_metricas.11212","modelo_arboles - information",0.80303,0.19697,0.89362,0.73077,0.71053,0.91667,"minsplit=2",3,3,"moviles232"
"resumen_metricas1311","modelo_arboles - Gini",0.78535,0.21465,0.94792,0.65957,0.65657,0.86916,"minsplit=2",3,4,"moviles232"
