"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.1106","modelo_arboles - information",0.79545,0.20455,0.94565,0.70093,0.65957,0.8835,"detalle_1",3,1,"moviles211"
"resumen_metricas119","modelo_arboles - Gini",0.81061,0.18939,0.93939,0.74747,0.67708,0.87255,"detalle_1",3,2,"moviles211"
"resumen_metricas.1119","modelo_arboles - information",0.81061,0.18939,0.9798,0.66667,0.79167,0.80392,"detalle_1",3,2,"moviles211"
"resumen_metricas126","modelo_arboles - Gini",0.82828,0.17172,0.97222,0.71875,0.72277,0.89011,"detalle_1",3,3,"moviles211"
"resumen_metricas.1126","modelo_arboles - information",0.82828,0.17172,0.94444,0.67708,0.73267,0.95604,"detalle_1",3,3,"moviles211"
"resumen_metricas136","modelo_arboles - Gini",0.74747,0.25253,0.8932,0.61386,0.65979,0.82105,"detalle_1",3,4,"moviles211"
"resumen_metricas.1136","modelo_arboles - information",0.74747,0.25253,0.8932,0.61386,0.65979,0.82105,"detalle_1",3,4,"moviles211"
"resumen_metricas146","modelo_arboles - Gini",0.76263,0.23737,0.93617,0.56522,0.77778,0.76471,"detalle_1",3,5,"moviles211"
"resumen_metricas.1146","modelo_arboles - information",0.75758,0.24242,0.8617,0.69565,0.63889,0.84314,"detalle_1",3,5,"moviles211"
"resumen_metricas29","modelo_arboles - Gini",0.7803,0.2197,0.9619,0.67708,0.70238,0.75676,"detalle_1",1,1,"moviles212"
"resumen_metricas.129","modelo_arboles - information",0.79293,0.20707,0.9619,0.64583,0.70238,0.82883,"detalle_1",1,1,"moviles212"
"resumen_metricas120","modelo_arboles - Gini",0.77525,0.22475,0.91667,0.7033,0.70796,0.78125,"detalle_1",1,2,"moviles212"
"resumen_metricas.1120","modelo_arboles - information",0.7803,0.2197,0.9375,0.58242,0.72566,0.875,"detalle_1",1,2,"moviles212"
"resumen_metricas210","modelo_arboles - Gini",0.77778,0.22222,0.92308,0.69,0.71739,0.77,"detalle_1",1,3,"moviles212"
"resumen_metricas.1210","modelo_arboles - information",0.7904,0.2096,0.90385,0.72,0.66304,0.86,"detalle_1",1,3,"moviles212"
"resumen_metricas37","modelo_arboles - Gini",0.83586,0.16414,0.92784,0.8,0.68269,0.95556,"detalle_1",1,4,"moviles212"
"resumen_metricas.137","modelo_arboles - information",0.82071,0.17929,0.96907,0.71429,0.72115,0.9,"detalle_1",1,4,"moviles212"
"resumen_metricas47","modelo_arboles - Gini",0.78283,0.21717,0.93617,0.68932,0.69903,0.82292,"detalle_1",1,5,"moviles212"
"resumen_metricas.147","modelo_arboles - information",0.78535,0.21465,0.92553,0.68932,0.6699,0.875,"detalle_1",1,5,"moviles212"
"resumen_metricas57","modelo_arboles - Gini",0.79293,0.20707,0.98039,0.68675,0.66667,0.82075,"detalle_1",2,1,"moviles212"
"resumen_metricas.157","modelo_arboles - information",0.79545,0.20455,0.9902,0.66265,0.68571,0.82075,"detalle_1",2,1,"moviles212"
"resumen_metricas67","modelo_arboles - Gini",0.81313,0.18687,0.90909,0.72816,0.74194,0.87129,"detalle_1",2,2,"moviles212"
"resumen_metricas.167","modelo_arboles - information",0.80808,0.19192,0.88889,0.69903,0.77419,0.87129,"detalle_1",2,2,"moviles212"
"resumen_metricas77","modelo_arboles - Gini",0.81061,0.18939,0.90654,0.73469,0.70968,0.87755,"detalle_1",2,3,"moviles212"
"resumen_metricas.177","modelo_arboles - information",0.81061,0.18939,0.90654,0.7551,0.6129,0.94898,"detalle_1",2,3,"moviles212"
"resumen_metricas87","modelo_arboles - Gini",0.7702,0.2298,0.87879,0.68317,0.68519,0.85227,"detalle_1",2,4,"moviles212"
"resumen_metricas.187","modelo_arboles - information",0.7803,0.2197,0.88889,0.69307,0.7037,0.85227,"detalle_1",2,4,"moviles212"
"resumen_metricas97","modelo_arboles - Gini",0.77273,0.22727,0.95506,0.58182,0.74227,0.85,"detalle_1",2,5,"moviles212"
"resumen_metricas.197","modelo_arboles - information",0.79545,0.20455,0.95506,0.56364,0.84536,0.86,"detalle_1",2,5,"moviles212"
"resumen_metricas107","modelo_arboles - Gini",0.79798,0.20202,0.92079,0.70874,0.74157,0.81553,"detalle_1",3,1,"moviles212"
"resumen_metricas.1107","modelo_arboles - information",0.7904,0.2096,0.93069,0.63107,0.82022,0.78641,"detalle_1",3,1,"moviles212"
"resumen_metricas1110","modelo_arboles - Gini",0.75,0.25,0.92391,0.61702,0.64348,0.84211,"detalle_1",3,2,"moviles212"
"resumen_metricas.11110","modelo_arboles - information",0.74747,0.25253,0.95652,0.61702,0.6,0.85263,"detalle_1",3,2,"moviles212"
"resumen_metricas127","modelo_arboles - Gini",0.7803,0.2197,0.90476,0.75904,0.5812,0.91209,"detalle_1",3,3,"moviles212"
"resumen_metricas.1127","modelo_arboles - information",0.80303,0.19697,0.91429,0.77108,0.61538,0.94505,"detalle_1",3,3,"moviles212"
"resumen_metricas137","modelo_arboles - Gini",0.82323,0.17677,0.94949,0.79825,0.65909,0.87368,"detalle_1",3,4,"moviles212"
"resumen_metricas.1137","modelo_arboles - information",0.81818,0.18182,0.94949,0.64912,0.72727,0.96842,"detalle_1",3,4,"moviles212"
"resumen_metricas147","modelo_arboles - Gini",0.80303,0.19697,0.9697,0.72277,0.72414,0.78899,"detalle_1",3,5,"moviles212"
"resumen_metricas.1147","modelo_arboles - information",0.80303,0.19697,0.9798,0.68317,0.75862,0.78899,"detalle_1",3,5,"moviles212"
"resumen_metricas30","modelo_arboles - Gini",0.7803,0.2197,0.92593,0.7,0.66667,0.8125,"detalle_1",1,1,"moviles221"
"resumen_metricas.130","modelo_arboles - information",0.7803,0.2197,0.92593,0.7,0.66667,0.8125,"detalle_1",1,1,"moviles221"
"resumen_metricas128","modelo_arboles - Gini",0.81313,0.18687,0.95506,0.73214,0.71134,0.87755,"detalle_1",1,2,"moviles221"
"resumen_metricas.1128","modelo_arboles - information",0.77778,0.22222,0.97753,0.5625,0.74227,0.87755,"detalle_1",1,2,"moviles221"
"resumen_metricas211","modelo_arboles - Gini",0.78535,0.21465,0.8913,0.7191,0.73786,0.79464,"detalle_1",1,3,"moviles221"
"resumen_metricas.1211","modelo_arboles - information",0.79798,0.20202,0.91304,0.73034,0.6699,0.875,"detalle_1",1,3,"moviles221"
"resumen_metricas38","modelo_arboles - Gini",0.7803,0.2197,0.9537,0.64423,0.74118,0.76768,"detalle_1",1,4,"moviles221"
"resumen_metricas.138","modelo_arboles - information",0.79798,0.20202,0.94444,0.66346,0.81176,0.76768,"detalle_1",1,4,"moviles221"
"resumen_metricas48","modelo_arboles - Gini",0.79798,0.20202,0.94949,0.69,0.66972,0.90909,"detalle_1",1,5,"moviles221"
"resumen_metricas.148","modelo_arboles - information",0.7803,0.2197,0.94949,0.68,0.61468,0.90909,"detalle_1",1,5,"moviles221"
"resumen_metricas58","modelo_arboles - Gini",0.77778,0.22222,0.92857,0.74757,0.60396,0.84043,"detalle_1",2,1,"moviles221"
"resumen_metricas.158","modelo_arboles - information",0.77273,0.22727,0.93878,0.6699,0.65347,0.84043,"detalle_1",2,1,"moviles221"
"resumen_metricas68","modelo_arboles - Gini",0.79798,0.20202,0.92,0.72165,0.65957,0.87619,"detalle_1",2,2,"moviles221"
"resumen_metricas.168","modelo_arboles - information",0.80051,0.19949,0.91,0.74227,0.65957,0.87619,"detalle_1",2,2,"moviles221"
"resumen_metricas78","modelo_arboles - Gini",0.79545,0.20455,0.96296,0.69231,0.76289,0.74713,"detalle_1",2,3,"moviles221"
"resumen_metricas.178","modelo_arboles - information",0.78283,0.21717,0.96296,0.60577,0.73196,0.82759,"detalle_1",2,3,"moviles221"
"resumen_metricas88","modelo_arboles - Gini",0.81313,0.18687,0.92784,0.69307,0.73786,0.90526,"detalle_1",2,4,"moviles221"
"resumen_metricas.188","modelo_arboles - information",0.82071,0.17929,0.93814,0.69307,0.7767,0.88421,"detalle_1",2,4,"moviles221"
"resumen_metricas98","modelo_arboles - Gini",0.79545,0.20455,0.93548,0.68889,0.65347,0.89286,"detalle_1",2,5,"moviles221"
"resumen_metricas.198","modelo_arboles - information",0.79293,0.20707,0.86022,0.67778,0.75248,0.86607,"detalle_1",2,5,"moviles221"
"resumen_metricas108","modelo_arboles - Gini",0.80808,0.19192,0.90323,0.7,0.85714,0.76852,"detalle_1",3,1,"moviles221"
"resumen_metricas.1108","modelo_arboles - information",0.82323,0.17677,0.90323,0.72222,0.79048,0.87037,"detalle_1",3,1,"moviles221"
"resumen_metricas1111","modelo_arboles - Gini",0.79798,0.20202,0.91429,0.7069,0.65432,0.90426,"detalle_1",3,2,"moviles221"
"resumen_metricas.11111","modelo_arboles - information",0.79798,0.20202,0.93333,0.65517,0.69136,0.91489,"detalle_1",3,2,"moviles221"
"resumen_metricas129","modelo_arboles - Gini",0.78283,0.21717,0.95745,0.7,0.65979,0.81905,"detalle_1",3,3,"moviles221"
"resumen_metricas.1129","modelo_arboles - information",0.77525,0.22475,0.97872,0.65,0.65979,0.81905,"detalle_1",3,3,"moviles221"
"resumen_metricas138","modelo_arboles - Gini",0.79798,0.20202,0.95876,0.69048,0.66087,0.89,"detalle_1",3,4,"moviles221"
"resumen_metricas.1138","modelo_arboles - information",0.80808,0.19192,0.96907,0.66667,0.70435,0.89,"detalle_1",3,4,"moviles221"
"resumen_metricas148","modelo_arboles - Gini",0.76515,0.23485,0.91589,0.65714,0.67347,0.81395,"detalle_1",3,5,"moviles221"
"resumen_metricas.1148","modelo_arboles - information",0.77525,0.22475,0.93458,0.67619,0.67347,0.81395,"detalle_1",3,5,"moviles221"
"resumen_metricas39","modelo_arboles - Gini",0.79798,0.20202,0.93878,0.65306,0.77451,0.82653,"detalle_1",1,1,"moviles222"
"resumen_metricas.139","modelo_arboles - information",0.7904,0.2096,0.91837,0.62245,0.79412,0.82653,"detalle_1",1,1,"moviles222"
"resumen_metricas130","modelo_arboles - Gini",0.83333,0.16667,0.97059,0.70297,0.8427,0.81731,"detalle_1",1,2,"moviles222"
"resumen_metricas.1130","modelo_arboles - information",0.83586,0.16414,0.95098,0.70297,0.83146,0.85577,"detalle_1",1,2,"moviles222"
"resumen_metricas212","modelo_arboles - Gini",0.7803,0.2197,0.87629,0.77451,0.64894,0.81553,"detalle_1",1,3,"moviles222"
"resumen_metricas.1212","modelo_arboles - information",0.7904,0.2096,0.94845,0.71569,0.61702,0.87379,"detalle_1",1,3,"moviles222"
"resumen_metricas310","modelo_arboles - Gini",0.7601,0.2399,0.93204,0.65979,0.62963,0.82955,"detalle_1",1,4,"moviles222"
"resumen_metricas.1310","modelo_arboles - information",0.77273,0.22727,0.93204,0.64948,0.67593,0.84091,"detalle_1",1,4,"moviles222"
"resumen_metricas49","modelo_arboles - Gini",0.7904,0.2096,0.9375,0.65979,0.6699,0.9,"detalle_1",1,5,"moviles222"
"resumen_metricas.149","modelo_arboles - information",0.79545,0.20455,0.96875,0.62887,0.68932,0.9,"detalle_1",1,5,"moviles222"
"resumen_metricas59","modelo_arboles - Gini",0.78283,0.21717,0.93,0.73684,0.62264,0.85263,"detalle_1",2,1,"moviles222"
"resumen_metricas.159","modelo_arboles - information",0.78535,0.21465,0.94,0.73684,0.62264,0.85263,"detalle_1",2,1,"moviles222"
"resumen_metricas69","modelo_arboles - Gini",0.77525,0.22475,0.91579,0.7549,0.6055,0.85556,"detalle_1",2,2,"moviles222"
"resumen_metricas.169","modelo_arboles - information",0.79293,0.20707,0.94737,0.72549,0.66972,0.85556,"detalle_1",2,2,"moviles222"
"resumen_metricas79","modelo_arboles - Gini",0.82323,0.17677,0.96875,0.70787,0.73469,0.86726,"detalle_1",2,3,"moviles222"
"resumen_metricas.179","modelo_arboles - information",0.79293,0.20707,0.86458,0.60674,0.7551,0.9115,"detalle_1",2,3,"moviles222"
"resumen_metricas89","modelo_arboles - Gini",0.82323,0.17677,0.92523,0.73585,0.70238,0.90909,"detalle_1",2,4,"moviles222"
"resumen_metricas.189","modelo_arboles - information",0.82323,0.17677,0.93458,0.59434,0.88095,0.89899,"detalle_1",2,4,"moviles222"
"resumen_metricas99","modelo_arboles - Gini",0.77778,0.22222,0.92857,0.66019,0.74747,0.78125,"detalle_1",2,5,"moviles222"
"resumen_metricas.199","modelo_arboles - information",0.77273,0.22727,0.92857,0.64078,0.74747,0.78125,"detalle_1",2,5,"moviles222"
"resumen_metricas109","modelo_arboles - Gini",0.79798,0.20202,0.90196,0.74725,0.66355,0.88542,"detalle_1",3,1,"moviles222"
"resumen_metricas.1109","modelo_arboles - information",0.79293,0.20707,0.93137,0.62637,0.71963,0.88542,"detalle_1",3,1,"moviles222"
"resumen_metricas1112","modelo_arboles - Gini",0.76515,0.23485,0.91304,0.70526,0.59048,0.86538,"detalle_1",3,2,"moviles222"
"resumen_metricas.11112","modelo_arboles - information",0.7399,0.2601,0.91304,0.63158,0.64762,0.77885,"detalle_1",3,2,"moviles222"
"resumen_metricas1210","modelo_arboles - Gini",0.81061,0.18939,0.91429,0.72072,0.83951,0.77778,"detalle_1",3,3,"moviles222"
"resumen_metricas.11210","modelo_arboles - information",0.79798,0.20202,0.91429,0.69369,0.74074,0.83838,"detalle_1",3,3,"moviles222"
"resumen_metricas139","modelo_arboles - Gini",0.80808,0.19192,0.96842,0.70642,0.79808,0.77273,"detalle_1",3,4,"moviles222"
"resumen_metricas.1139","modelo_arboles - information",0.79798,0.20202,0.96842,0.6422,0.75962,0.85227,"detalle_1",3,4,"moviles222"
"resumen_metricas149","modelo_arboles - Gini",0.81061,0.18939,0.95098,0.73034,0.62626,0.91509,"detalle_1",3,5,"moviles222"
"resumen_metricas.1149","modelo_arboles - information",0.82576,0.17424,0.92157,0.77528,0.61616,0.9717,"detalle_1",3,5,"moviles222"
"resumen_metricas40","modelo_arboles - Gini",0.78283,0.21717,0.94,0.71739,0.58416,0.8835,"detalle_1",1,1,"moviles231"
"resumen_metricas.140","modelo_arboles - information",0.78535,0.21465,0.94,0.72826,0.58416,0.8835,"detalle_1",1,1,"moviles231"
"resumen_metricas140","modelo_arboles - Gini",0.75505,0.24495,0.97403,0.625,0.65741,0.82243,"detalle_1",1,2,"moviles231"
"resumen_metricas.1140","modelo_arboles - information",0.75505,0.24495,0.97403,0.625,0.65741,0.82243,"detalle_1",1,2,"moviles231"
"resumen_metricas213","modelo_arboles - Gini",0.81061,0.18939,0.91262,0.70526,0.76531,0.85,"detalle_1",1,3,"moviles231"
"resumen_metricas.1213","modelo_arboles - information",0.80556,0.19444,0.93204,0.65263,0.80612,0.82,"detalle_1",1,3,"moviles231"
"resumen_metricas311","modelo_arboles - Gini",0.82071,0.17929,0.9633,0.77358,0.72527,0.8,"detalle_1",1,4,"moviles231"
"resumen_metricas.1311","modelo_arboles - information",0.80556,0.19444,0.85321,0.80189,0.67033,0.88889,"detalle_1",1,4,"moviles231"
"resumen_metricas410","modelo_arboles - Gini",0.79545,0.20455,0.90654,0.72449,0.7449,0.7957,"detalle_1",1,5,"moviles231"
"resumen_metricas.1410","modelo_arboles - information",0.81061,0.18939,0.93458,0.70408,0.72449,0.87097,"detalle_1",1,5,"moviles231"
"resumen_metricas510","modelo_arboles - Gini",0.81313,0.18687,0.92473,0.82692,0.56731,0.95789,"detalle_1",2,1,"moviles231"
"resumen_metricas.1510","modelo_arboles - information",0.79545,0.20455,0.93548,0.77885,0.60577,0.88421,"detalle_1",2,1,"moviles231"
"resumen_metricas610","modelo_arboles - Gini",0.78535,0.21465,0.91919,0.64948,0.74257,0.82828,"detalle_1",2,2,"moviles231"
"resumen_metricas.1610","modelo_arboles - information",0.79545,0.20455,0.9596,0.63918,0.70297,0.87879,"detalle_1",2,2,"moviles231"
"resumen_metricas710","modelo_arboles - Gini",0.7803,0.2197,0.93519,0.62366,0.72973,0.82143,"detalle_1",2,3,"moviles231"
"resumen_metricas.1710","modelo_arboles - information",0.79293,0.20707,0.91667,0.66667,0.75676,0.82143,"detalle_1",2,3,"moviles231"
"resumen_metricas810","modelo_arboles - Gini",0.82576,0.17424,0.9619,0.72115,0.77907,0.83168,"detalle_1",2,4,"moviles231"
"resumen_metricas.1810","modelo_arboles - information",0.83586,0.16414,0.95238,0.75962,0.73256,0.88119,"detalle_1",2,4,"moviles231"
"resumen_metricas910","modelo_arboles - Gini",0.77273,0.22727,0.93407,0.63918,0.73404,0.78947,"detalle_1",2,5,"moviles231"
"resumen_metricas.1910","modelo_arboles - information",0.7702,0.2298,0.94505,0.59794,0.67021,0.85965,"detalle_1",2,5,"moviles231"
"resumen_metricas1010","modelo_arboles - Gini",0.80556,0.19444,0.9434,0.66304,0.77193,0.83333,"detalle_1",3,1,"moviles231"
"resumen_metricas.11010","modelo_arboles - information",0.80303,0.19697,0.9434,0.6413,0.75439,0.86905,"detalle_1",3,1,"moviles231"
"resumen_metricas1113","modelo_arboles - Gini",0.81566,0.18434,0.96875,0.71154,0.73832,0.86517,"detalle_1",3,2,"moviles231"
"resumen_metricas.11113","modelo_arboles - information",0.81818,0.18182,0.96875,0.70192,0.74766,0.8764,"detalle_1",3,2,"moviles231"
"resumen_metricas1211","modelo_arboles - Gini",0.79293,0.20707,0.97917,0.56863,0.74194,0.88571,"detalle_1",3,3,"moviles231"
"resumen_metricas.11211","modelo_arboles - information",0.80303,0.19697,0.98958,0.60784,0.68817,0.92381,"detalle_1",3,3,"moviles231"
"resumen_metricas1310","modelo_arboles - Gini",0.78788,0.21212,0.90625,0.73,0.77108,0.75214,"detalle_1",3,4,"moviles231"
"resumen_metricas.11310","modelo_arboles - information",0.77778,0.22222,0.8125,0.72,0.68675,0.86325,"detalle_1",3,4,"moviles231"
"resumen_metricas1410","modelo_arboles - Gini",0.78535,0.21465,0.90196,0.76289,0.59596,0.87755,"detalle_1",3,5,"moviles231"
"resumen_metricas.11410","modelo_arboles - information",0.78535,0.21465,0.92157,0.70103,0.70707,0.80612,"detalle_1",3,5,"moviles231"
"resumen_metricas50","modelo_arboles - Gini",0.76263,0.23737,0.92157,0.69072,0.62245,0.80808,"detalle_1",1,1,"moviles232"
"resumen_metricas.150","modelo_arboles - information",0.7601,0.2399,0.90196,0.65979,0.64286,0.82828,"detalle_1",1,1,"moviles232"
"resumen_metricas150","modelo_arboles - Gini",0.79545,0.20455,0.94286,0.70588,0.73913,0.77193,"detalle_1",1,2,"moviles232"
"resumen_metricas.1150","modelo_arboles - information",0.80051,0.19949,0.94286,0.64706,0.81522,0.77193,"detalle_1",1,2,"moviles232"
"resumen_metricas214","modelo_arboles - Gini",0.81061,0.18939,0.9703,0.69524,0.65517,0.90291,"detalle_1",1,3,"moviles232"
"resumen_metricas.1214","modelo_arboles - information",0.80051,0.19949,0.9703,0.61905,0.81609,0.80583,"detalle_1",1,3,"moviles232"
"resumen_metricas312","modelo_arboles - Gini",0.80808,0.19192,0.92708,0.71028,0.74286,0.875,"detalle_1",1,4,"moviles232"
"resumen_metricas.1312","modelo_arboles - information",0.7803,0.2197,0.88542,0.69159,0.69524,0.875,"detalle_1",1,4,"moviles232"
"resumen_metricas411","modelo_arboles - Gini",0.80051,0.19949,0.93478,0.73267,0.74561,0.80899,"detalle_1",1,5,"moviles232"
"resumen_metricas.1411","modelo_arboles - information",0.81818,0.18182,0.96739,0.71287,0.74561,0.8764,"detalle_1",1,5,"moviles232"
"resumen_metricas511","modelo_arboles - Gini",0.80808,0.19192,0.92727,0.72807,0.74118,0.82759,"detalle_1",2,1,"moviles232"
"resumen_metricas.1511","modelo_arboles - information",0.80556,0.19444,0.92727,0.69298,0.77647,0.82759,"detalle_1",2,1,"moviles232"
"resumen_metricas611","modelo_arboles - Gini",0.79798,0.20202,0.92079,0.72816,0.73958,0.80208,"detalle_1",2,2,"moviles232"
"resumen_metricas.1611","modelo_arboles - information",0.81061,0.18939,0.92079,0.68932,0.8125,0.82292,"detalle_1",2,2,"moviles232"
"resumen_metricas711","modelo_arboles - Gini",0.7803,0.2197,0.98901,0.67059,0.71429,0.75652,"detalle_1",2,3,"moviles232"
"resumen_metricas.1711","modelo_arboles - information",0.79798,0.20202,0.98901,0.65882,0.74286,0.8,"detalle_1",2,3,"moviles232"
"resumen_metricas811","modelo_arboles - Gini",0.78788,0.21212,0.92473,0.68041,0.7,0.84906,"detalle_1",2,4,"moviles232"
"resumen_metricas.1811","modelo_arboles - information",0.7803,0.2197,0.94624,0.60825,0.72,0.84906,"detalle_1",2,4,"moviles232"
"resumen_metricas911","modelo_arboles - Gini",0.80808,0.19192,0.94059,0.77083,0.71818,0.80899,"detalle_1",2,5,"moviles232"
"resumen_metricas.1911","modelo_arboles - information",0.79293,0.20707,0.93069,0.72917,0.70909,0.80899,"detalle_1",2,5,"moviles232"
"resumen_metricas1011","modelo_arboles - Gini",0.79293,0.20707,0.9186,0.6701,0.73267,0.85714,"detalle_1",3,1,"moviles232"
"resumen_metricas.11011","modelo_arboles - information",0.7904,0.2096,0.97674,0.62887,0.71287,0.85714,"detalle_1",3,1,"moviles232"
"resumen_metricas1114","modelo_arboles - Gini",0.81566,0.18434,0.9,0.7732,0.76289,0.81522,"detalle_1",3,2,"moviles232"
"resumen_metricas.11114","modelo_arboles - information",0.81818,0.18182,0.90909,0.73196,0.75258,0.86957,"detalle_1",3,2,"moviles232"
"resumen_metricas1212","modelo_arboles - Gini",0.7702,0.2298,0.93396,0.60825,0.80612,0.71579,"detalle_1",3,3,"moviles232"
"resumen_metricas.11212","modelo_arboles - information",0.79545,0.20455,0.93396,0.70103,0.83673,0.69474,"detalle_1",3,3,"moviles232"
"resumen_metricas1311","modelo_arboles - Gini",0.79293,0.20707,0.96703,0.73585,0.625,0.85437,"detalle_1",3,4,"moviles232"
"resumen_metricas.11311","modelo_arboles - information",0.80303,0.19697,1,0.71698,0.60417,0.90291,"detalle_1",3,4,"moviles232"
"resumen_metricas1411","modelo_arboles - Gini",0.76263,0.23737,0.94175,0.62245,0.67308,0.81319,"detalle_1",3,5,"moviles232"
"resumen_metricas.11411","modelo_arboles - information",0.76768,0.23232,0.94175,0.60204,0.69231,0.83516,"detalle_1",3,5,"moviles232"
"resumen_metricas60","modelo_svm - linear",0.9475,0.0525,0.9505,0.90526,0.93684,0.99083,"detalle_1",1,1,"moviles111"
"resumen_metricas.160","modelo_svm - polynomial",0.7925,0.2075,0.80198,0.73684,0.8,0.82569,"detalle_1",1,1,"moviles111"
"resumen_metricas.2","modelo_svm - radial",0.9,0.1,0.89109,0.89474,0.85263,0.95413,"detalle_1",1,1,"moviles111"
