"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas512","modelo_bosques - No_kernel",0.87,0.13,0.93269,0.85263,0.74257,0.95,"ntree=500",2,1,"moviles112"
"resumen_metricas612","modelo_bosques - No_kernel",0.8725,0.1275,0.95699,0.8018,0.80612,0.93878,"ntree=500",2,2,"moviles112"
"resumen_metricas712","modelo_bosques - No_kernel",0.885,0.115,0.91228,0.85106,0.83516,0.93069,"ntree=500",2,3,"moviles112"
"resumen_metricas812","modelo_bosques - No_kernel",0.895,0.105,0.96907,0.86538,0.82857,0.92553,"ntree=500",2,4,"moviles112"
"resumen_metricas912","modelo_bosques - No_kernel",0.9,0.1,0.96739,0.875,0.84762,0.91589,"ntree=500",2,5,"moviles112"
"resumen_metricas1012","modelo_bosques - No_kernel",0.895,0.105,0.96581,0.87778,0.80189,0.93103,"ntree=500",3,1,"moviles112"
"resumen_metricas1112","modelo_bosques - No_kernel",0.8875,0.1125,0.92391,0.87129,0.84158,0.91509,"ntree=500",3,2,"moviles112"
"resumen_metricas1212","modelo_bosques - No_kernel",0.845,0.155,0.94382,0.7156,0.82353,0.90598,"ntree=500",3,3,"moviles112"
"resumen_metricas1312","modelo_bosques - No_kernel",0.8925,0.1075,0.97143,0.81308,0.84946,0.93684,"ntree=500",3,4,"moviles112"
"resumen_metricas1412","modelo_bosques - No_kernel",0.87,0.13,0.91753,0.87097,0.76522,0.94737,"ntree=500",3,5,"moviles112"
"resumen_metricas20","modelo_potenciacion - Breiman",0.9325,0.0675,0.91089,0.9604,0.89216,0.96875,"detalle_1",1,1,"moviles111"
"resumen_metricas.119","modelo_potenciacion - Freund",0.9475,0.0525,0.94059,0.94059,0.92157,0.98958,"detalle_1",1,1,"moviles111"
"resumen_metricas.217","modelo_potenciacion - Zhu",0.9325,0.0675,0.94059,0.91089,0.92157,0.95833,"detalle_1",1,1,"moviles111"
"resumen_metricas114","modelo_potenciacion - Breiman",0.91,0.09,0.92727,0.91489,0.85714,0.93333,"detalle_1",1,2,"moviles111"
"resumen_metricas.1110","modelo_potenciacion - Freund",0.9125,0.0875,0.94545,0.89362,0.89011,0.91429,"detalle_1",1,2,"moviles111"
"resumen_metricas.218","modelo_potenciacion - Zhu",0.9125,0.0875,0.92727,0.91489,0.89011,0.91429,"detalle_1",1,2,"moviles111"
"resumen_metricas24","modelo_potenciacion - Breiman",0.935,0.065,0.95238,0.91667,0.92157,0.94845,"detalle_1",1,3,"moviles111"
"resumen_metricas.123","modelo_potenciacion - Freund",0.925,0.075,0.95238,0.90625,0.89216,0.94845,"detalle_1",1,3,"moviles111"
"resumen_metricas.222","modelo_potenciacion - Zhu",0.9275,0.0725,0.94286,0.94792,0.89216,0.92784,"detalle_1",1,3,"moviles111"
"resumen_metricas34","modelo_potenciacion - Breiman",0.9225,0.0775,0.97753,0.89908,0.9,0.92391,"detalle_1",1,4,"moviles111"
"resumen_metricas.133","modelo_potenciacion - Freund",0.905,0.095,0.94382,0.90826,0.83636,0.94565,"detalle_1",1,4,"moviles111"
"resumen_metricas.232","modelo_potenciacion - Zhu",0.9225,0.0775,0.96629,0.91743,0.86364,0.95652,"detalle_1",1,4,"moviles111"
"resumen_metricas44","modelo_potenciacion - Breiman",0.9375,0.0625,0.97895,0.92,0.91579,0.93636,"detalle_1",1,5,"moviles111"
"resumen_metricas.143","modelo_potenciacion - Freund",0.925,0.075,0.98947,0.92,0.89474,0.9,"detalle_1",1,5,"moviles111"
"resumen_metricas.242","modelo_potenciacion - Zhu",0.915,0.085,0.96842,0.93,0.87368,0.89091,"detalle_1",1,5,"moviles111"
"resumen_metricas54","modelo_potenciacion - Breiman",0.9425,0.0575,0.96262,0.94231,0.89691,0.96739,"detalle_1",2,1,"moviles111"
"resumen_metricas.153","modelo_potenciacion - Freund",0.935,0.065,0.92523,0.94231,0.90722,0.96739,"detalle_1",2,1,"moviles111"
"resumen_metricas.252","modelo_potenciacion - Zhu",0.935,0.065,0.91589,0.95192,0.90722,0.96739,"detalle_1",2,1,"moviles111"
"resumen_metricas64","modelo_potenciacion - Breiman",0.935,0.065,1,0.9505,0.91837,0.88073,"detalle_1",2,2,"moviles111"
"resumen_metricas.163","modelo_potenciacion - Freund",0.935,0.065,0.98913,0.94059,0.91837,0.89908,"detalle_1",2,2,"moviles111"
"resumen_metricas.262","modelo_potenciacion - Zhu",0.9275,0.0725,0.97826,0.92079,0.90816,0.90826,"detalle_1",2,2,"moviles111"
"resumen_metricas74","modelo_potenciacion - Breiman",0.92,0.08,0.92929,0.89109,0.87912,0.97248,"detalle_1",2,3,"moviles111"
"resumen_metricas.173","modelo_potenciacion - Freund",0.92,0.08,0.93939,0.91089,0.86813,0.95413,"detalle_1",2,3,"moviles111"
"resumen_metricas.272","modelo_potenciacion - Zhu",0.9125,0.0875,0.92929,0.92079,0.83516,0.95413,"detalle_1",2,3,"moviles111"
"resumen_metricas84","modelo_potenciacion - Breiman",0.945,0.055,0.97059,0.90909,0.91089,0.9898,"detalle_1",2,4,"moviles111"
"resumen_metricas.183","modelo_potenciacion - Freund",0.94,0.06,0.97059,0.90909,0.92079,0.95918,"detalle_1",2,4,"moviles111"
"resumen_metricas.282","modelo_potenciacion - Zhu",0.915,0.085,0.94118,0.85859,0.90099,0.95918,"detalle_1",2,4,"moviles111"
"resumen_metricas94","modelo_potenciacion - Breiman",0.925,0.075,0.97,0.92632,0.90265,0.90217,"detalle_1",2,5,"moviles111"
"resumen_metricas.193","modelo_potenciacion - Freund",0.9125,0.0875,0.95,0.91579,0.90265,0.88043,"detalle_1",2,5,"moviles111"
"resumen_metricas.292","modelo_potenciacion - Zhu",0.91,0.09,0.93,0.91579,0.89381,0.90217,"detalle_1",2,5,"moviles111"
"resumen_metricas104","modelo_potenciacion - Breiman",0.945,0.055,0.94792,0.94444,0.91358,0.96522,"detalle_1",3,1,"moviles111"
"resumen_metricas.1103","modelo_potenciacion - Freund",0.9475,0.0525,0.95833,0.9537,0.90123,0.96522,"detalle_1",3,1,"moviles111"
"resumen_metricas.2102","modelo_potenciacion - Zhu",0.95,0.05,0.9375,0.9537,0.93827,0.96522,"detalle_1",3,1,"moviles111"
"resumen_metricas115","modelo_potenciacion - Breiman",0.905,0.095,0.90385,0.92308,0.88462,0.91089,"detalle_1",3,2,"moviles111"
"resumen_metricas.1113","modelo_potenciacion - Freund",0.9275,0.0725,0.89423,0.94505,0.93269,0.94059,"detalle_1",3,2,"moviles111"
"resumen_metricas.2112","modelo_potenciacion - Zhu",0.905,0.095,0.88462,0.93407,0.88462,0.92079,"detalle_1",3,2,"moviles111"
"resumen_metricas124","modelo_potenciacion - Breiman",0.9375,0.0625,0.9434,0.9,0.94845,0.95876,"detalle_1",3,3,"moviles111"
"resumen_metricas.1123","modelo_potenciacion - Freund",0.94,0.06,0.95283,0.94,0.93814,0.92784,"detalle_1",3,3,"moviles111"
"resumen_metricas.2122","modelo_potenciacion - Zhu",0.935,0.065,0.95283,0.89,0.95876,0.93814,"detalle_1",3,3,"moviles111"
"resumen_metricas134","modelo_potenciacion - Breiman",0.92,0.08,0.9798,0.88119,0.90909,0.91111,"detalle_1",3,4,"moviles111"
"resumen_metricas.1133","modelo_potenciacion - Freund",0.9375,0.0625,1,0.94059,0.91818,0.88889,"detalle_1",3,4,"moviles111"
"resumen_metricas.2132","modelo_potenciacion - Zhu",0.925,0.075,0.9697,0.92079,0.94545,0.85556,"detalle_1",3,4,"moviles111"
"resumen_metricas144","modelo_potenciacion - Breiman",0.9,0.1,0.98947,0.88,0.83333,0.90722,"detalle_1",3,5,"moviles111"
"resumen_metricas.1143","modelo_potenciacion - Freund",0.9175,0.0825,0.97895,0.87,0.87963,0.94845,"detalle_1",3,5,"moviles111"
"resumen_metricas.2142","modelo_potenciacion - Zhu",0.915,0.085,0.94737,0.88,0.91667,0.91753,"detalle_1",3,5,"moviles111"
"resumen_metricas153","modelo_potenciacion - Breiman",0.9075,0.0925,0.95062,0.8785,0.88182,0.93137,"detalle_1",1,1,"moviles112"
"resumen_metricas.1152","modelo_potenciacion - Freund",0.9125,0.0875,0.95062,0.8785,0.89091,0.94118,"detalle_1",1,1,"moviles112"
"resumen_metricas.2151","modelo_potenciacion - Zhu",0.8825,0.1175,0.93827,0.85981,0.88182,0.86275,"detalle_1",1,1,"moviles112"
"resumen_metricas163","modelo_potenciacion - Breiman",0.95,0.05,0.97248,0.91919,0.93478,0.97,"detalle_1",1,2,"moviles112"
"resumen_metricas.1162","modelo_potenciacion - Freund",0.9425,0.0575,0.98165,0.91919,0.91304,0.95,"detalle_1",1,2,"moviles112"
"resumen_metricas.2161","modelo_potenciacion - Zhu",0.9375,0.0625,0.95413,0.94949,0.88043,0.96,"detalle_1",1,2,"moviles112"
"resumen_metricas213","modelo_potenciacion - Breiman",0.9275,0.0725,0.94118,0.9375,0.88235,0.95,"detalle_1",1,3,"moviles112"
"resumen_metricas.1212","modelo_potenciacion - Freund",0.925,0.075,0.95098,0.90625,0.89216,0.95,"detalle_1",1,3,"moviles112"
"resumen_metricas.2211","modelo_potenciacion - Zhu",0.925,0.075,0.96078,0.94792,0.87255,0.92,"detalle_1",1,3,"moviles112"
"resumen_metricas313","modelo_potenciacion - Breiman",0.935,0.065,0.95413,0.9798,0.88235,0.91589,"detalle_1",1,4,"moviles112"
"resumen_metricas.1312","modelo_potenciacion - Freund",0.925,0.075,0.95413,0.9697,0.85882,0.90654,"detalle_1",1,4,"moviles112"
"resumen_metricas.2311","modelo_potenciacion - Zhu",0.9175,0.0825,0.91743,0.9697,0.88235,0.8972,"detalle_1",1,4,"moviles112"
"resumen_metricas413","modelo_potenciacion - Breiman",0.9225,0.0775,0.9596,0.90909,0.89189,0.93407,"detalle_1",1,5,"moviles112"
"resumen_metricas.1412","modelo_potenciacion - Freund",0.935,0.065,0.93939,0.93939,0.9009,0.96703,"detalle_1",1,5,"moviles112"
"resumen_metricas.2411","modelo_potenciacion - Zhu",0.925,0.075,0.94949,0.91919,0.88288,0.95604,"detalle_1",1,5,"moviles112"
"resumen_metricas513","modelo_potenciacion - Breiman",0.8875,0.1125,0.90909,0.85185,0.90244,0.89,"detalle_1",2,1,"moviles112"
"resumen_metricas.1512","modelo_potenciacion - Freund",0.9025,0.0975,0.92727,0.84259,0.91463,0.93,"detalle_1",2,1,"moviles112"
"resumen_metricas.2511","modelo_potenciacion - Zhu",0.8975,0.1025,0.91818,0.87963,0.90244,0.89,"detalle_1",2,1,"moviles112"
"resumen_metricas613","modelo_potenciacion - Breiman",0.925,0.075,0.95455,0.91304,0.88571,0.95652,"detalle_1",2,2,"moviles112"
"resumen_metricas.1612","modelo_potenciacion - Freund",0.91,0.09,0.93182,0.90435,0.88571,0.92391,"detalle_1",2,2,"moviles112"
"resumen_metricas.2611","modelo_potenciacion - Zhu",0.9075,0.0925,0.93182,0.88696,0.88571,0.93478,"detalle_1",2,2,"moviles112"
"resumen_metricas713","modelo_potenciacion - Breiman",0.935,0.065,0.94231,0.97674,0.91262,0.91589,"detalle_1",2,3,"moviles112"
"resumen_metricas.1712","modelo_potenciacion - Freund",0.9275,0.0725,0.96154,0.95349,0.87379,0.92523,"detalle_1",2,3,"moviles112"
"resumen_metricas.2711","modelo_potenciacion - Zhu",0.935,0.065,0.96154,0.98837,0.86408,0.93458,"detalle_1",2,3,"moviles112"
"resumen_metricas813","modelo_potenciacion - Breiman",0.9375,0.0625,1,0.91818,0.88298,0.95146,"detalle_1",2,4,"moviles112"
"resumen_metricas.1812","modelo_potenciacion - Freund",0.9325,0.0675,1,0.90909,0.88298,0.94175,"detalle_1",2,4,"moviles112"
"resumen_metricas.2811","modelo_potenciacion - Zhu",0.9225,0.0775,1,0.9,0.87234,0.92233,"detalle_1",2,4,"moviles112"
"resumen_metricas913","modelo_potenciacion - Breiman",0.9425,0.0575,0.94286,0.96296,0.90517,0.96939,"detalle_1",2,5,"moviles112"
"resumen_metricas.1912","modelo_potenciacion - Freund",0.935,0.065,0.95238,0.93827,0.87931,0.97959,"detalle_1",2,5,"moviles112"
"resumen_metricas.2911","modelo_potenciacion - Zhu",0.93,0.07,0.93333,0.95062,0.88793,0.95918,"detalle_1",2,5,"moviles112"
"resumen_metricas1013","modelo_potenciacion - Breiman",0.9325,0.0675,0.94444,0.93878,0.92453,0.92453,"detalle_1",3,1,"moviles112"
"resumen_metricas.11012","modelo_potenciacion - Freund",0.9225,0.0775,0.93333,0.91837,0.93396,0.90566,"detalle_1",3,1,"moviles112"
"resumen_metricas.21011","modelo_potenciacion - Zhu",0.93,0.07,0.91111,0.96939,0.95283,0.88679,"detalle_1",3,1,"moviles112"
"resumen_metricas1113","modelo_potenciacion - Breiman",0.915,0.085,0.98925,0.83178,0.89,0.96,"detalle_1",3,2,"moviles112"
"resumen_metricas.11112","modelo_potenciacion - Freund",0.915,0.085,0.95699,0.86916,0.86,0.98,"detalle_1",3,2,"moviles112"
"resumen_metricas.21111","modelo_potenciacion - Zhu",0.915,0.085,0.93548,0.88785,0.89,0.95,"detalle_1",3,2,"moviles112"
"resumen_metricas1213","modelo_potenciacion - Breiman",0.915,0.085,0.96078,0.89796,0.91398,0.88785,"detalle_1",3,3,"moviles112"
"resumen_metricas.11212","modelo_potenciacion - Freund",0.925,0.075,0.96078,0.90816,0.93548,0.8972,"detalle_1",3,3,"moviles112"
"resumen_metricas.21211","modelo_potenciacion - Zhu",0.9125,0.0875,0.98039,0.86735,0.91398,0.88785,"detalle_1",3,3,"moviles112"
"resumen_metricas1313","modelo_potenciacion - Breiman",0.9325,0.0675,0.93636,0.9505,0.88043,0.95876,"detalle_1",3,4,"moviles112"
"resumen_metricas.11312","modelo_potenciacion - Freund",0.9175,0.0825,0.90909,0.94059,0.8587,0.95876,"detalle_1",3,4,"moviles112"
"resumen_metricas.21311","modelo_potenciacion - Zhu",0.93,0.07,0.90909,0.9604,0.88043,0.96907,"detalle_1",3,4,"moviles112"
"resumen_metricas1413","modelo_potenciacion - Breiman",0.9275,0.0725,0.94286,0.94792,0.89908,0.92222,"detalle_1",3,5,"moviles112"
"resumen_metricas.11412","modelo_potenciacion - Freund",0.9075,0.0925,0.94286,0.9375,0.86239,0.88889,"detalle_1",3,5,"moviles112"
"resumen_metricas.21411","modelo_potenciacion - Zhu",0.9275,0.0725,0.94286,0.92708,0.92661,0.91111,"detalle_1",3,5,"moviles112"
"resumen_metricas25","modelo_bayes - No_kernel",0.8175,0.1825,0.92929,0.75,0.73684,0.85859,"detalle_1",1,1,"moviles111"
"resumen_metricas116","modelo_bayes - No_kernel",0.815,0.185,0.89286,0.76316,0.72043,0.88889,"detalle_1",1,2,"moviles111"
"resumen_metricas26","modelo_bayes - No_kernel",0.7675,0.2325,0.87755,0.65741,0.62105,0.91919,"detalle_1",1,3,"moviles111"
"resumen_metricas35","modelo_bayes - No_kernel",0.8,0.2,0.87129,0.72093,0.71287,0.875,"detalle_1",1,4,"moviles111"
"resumen_metricas45","modelo_bayes - No_kernel",0.8375,0.1625,0.93333,0.69231,0.81443,0.91743,"detalle_1",1,5,"moviles111"
"resumen_metricas55","modelo_bayes - No_kernel",0.81,0.19,0.93814,0.71287,0.71,0.88235,"detalle_1",2,1,"moviles111"
"resumen_metricas65","modelo_bayes - No_kernel",0.83,0.17,0.90741,0.74468,0.73333,0.90741,"detalle_1",2,2,"moviles111"
"resumen_metricas75","modelo_bayes - No_kernel",0.8075,0.1925,0.91489,0.73684,0.71171,0.88,"detalle_1",2,3,"moviles111"
"resumen_metricas85","modelo_bayes - No_kernel",0.795,0.205,0.85714,0.72277,0.69444,0.92473,"detalle_1",2,4,"moviles111"
"resumen_metricas95","modelo_bayes - No_kernel",0.8275,0.1725,0.93204,0.7156,0.78022,0.8866,"detalle_1",2,5,"moviles111"
"resumen_metricas105","modelo_bayes - No_kernel",0.8275,0.1725,0.89815,0.72642,0.8125,0.86792,"detalle_1",3,1,"moviles111"
"resumen_metricas117","modelo_bayes - No_kernel",0.795,0.205,0.93617,0.72449,0.65094,0.88235,"detalle_1",3,2,"moviles111"
"resumen_metricas125","modelo_bayes - No_kernel",0.8175,0.1825,0.8972,0.76596,0.71296,0.9011,"detalle_1",3,3,"moviles111"
"resumen_metricas135","modelo_bayes - No_kernel",0.785,0.215,0.90526,0.66087,0.71,0.9,"detalle_1",3,4,"moviles111"
"resumen_metricas145","modelo_bayes - No_kernel",0.8125,0.1875,0.90625,0.68966,0.73585,0.9009,"detalle_1",3,5,"moviles111"
"resumen_metricas154","modelo_bayes - No_kernel",0.815,0.185,0.91,0.74757,0.75728,0.85106,"detalle_1",1,1,"moviles112"
"resumen_metricas164","modelo_bayes - No_kernel",0.8175,0.1825,0.90833,0.69892,0.75789,0.88043,"detalle_1",1,2,"moviles112"
"resumen_metricas214","modelo_bayes - No_kernel",0.83,0.17,0.91398,0.82407,0.71287,0.87755,"detalle_1",1,3,"moviles112"
"resumen_metricas314","modelo_bayes - No_kernel",0.7625,0.2375,0.83333,0.63636,0.64045,0.90909,"detalle_1",1,4,"moviles112"
"resumen_metricas414","modelo_bayes - No_kernel",0.825,0.175,0.94118,0.72165,0.72321,0.93396,"detalle_1",1,5,"moviles112"
"resumen_metricas514","modelo_bayes - No_kernel",0.8025,0.1975,0.94,0.72449,0.6701,0.86667,"detalle_1",2,1,"moviles112"
"resumen_metricas614","modelo_bayes - No_kernel",0.8325,0.1675,0.90816,0.7757,0.75258,0.89796,"detalle_1",2,2,"moviles112"
"resumen_metricas714","modelo_bayes - No_kernel",0.805,0.195,0.89796,0.72727,0.70833,0.8785,"detalle_1",2,3,"moviles112"
"resumen_metricas814","modelo_bayes - No_kernel",0.8,0.2,0.87736,0.69474,0.72816,0.89583,"detalle_1",2,4,"moviles112"
"resumen_metricas914","modelo_bayes - No_kernel",0.815,0.185,0.92857,0.71287,0.72897,0.90426,"detalle_1",2,5,"moviles112"
"resumen_metricas1014","modelo_bayes - No_kernel",0.825,0.175,0.94382,0.76744,0.70642,0.88793,"detalle_1",3,1,"moviles112"
"resumen_metricas1114","modelo_bayes - No_kernel",0.8325,0.1675,0.91525,0.73626,0.79798,0.8587,"detalle_1",3,2,"moviles112"
"resumen_metricas1214","modelo_bayes - No_kernel",0.7875,0.2125,0.87097,0.67857,0.71287,0.91489,"detalle_1",3,3,"moviles112"
"resumen_metricas1314","modelo_bayes - No_kernel",0.8075,0.1925,0.89474,0.74038,0.71429,0.87273,"detalle_1",3,4,"moviles112"
"resumen_metricas1414","modelo_bayes - No_kernel",0.7925,0.2075,0.90476,0.68224,0.72,0.875,"detalle_1",3,5,"moviles112"
"resumen_metricas27","modelo_XGBoosting - No_kernel",0.895,0.105,0.94624,0.90625,0.86275,0.87156,"detalle_1",1,1,"moviles111"
"resumen_metricas118","modelo_XGBoosting - No_kernel",0.93,0.07,0.96842,0.93478,0.91509,0.90654,"detalle_1",1,2,"moviles111"
"resumen_metricas28","modelo_XGBoosting - No_kernel",0.92,0.08,0.93578,0.92079,0.88542,0.93617,"detalle_1",1,3,"moviles111"
"resumen_metricas36","modelo_XGBoosting - No_kernel",0.92,0.08,0.96907,0.87963,0.87368,0.96,"detalle_1",1,4,"moviles111"
"resumen_metricas46","modelo_XGBoosting - No_kernel",0.91,0.09,0.95283,0.85437,0.90099,0.93333,"detalle_1",1,5,"moviles111"
"resumen_metricas56","modelo_XGBoosting - No_kernel",0.935,0.065,0.98198,0.90099,0.91579,0.93548,"detalle_1",2,1,"moviles111"
"resumen_metricas66","modelo_XGBoosting - No_kernel",0.905,0.095,0.94444,0.91,0.85714,0.92308,"detalle_1",2,2,"moviles111"
"resumen_metricas76","modelo_XGBoosting - No_kernel",0.92,0.08,0.95192,0.90526,0.93023,0.89565,"detalle_1",2,3,"moviles111"
"resumen_metricas86","modelo_XGBoosting - No_kernel",0.9125,0.0875,0.93458,0.86408,0.92784,0.92473,"detalle_1",2,4,"moviles111"
"resumen_metricas96","modelo_XGBoosting - No_kernel",0.92,0.08,0.93182,0.90099,0.87379,0.97222,"detalle_1",2,5,"moviles111"
"resumen_metricas106","modelo_XGBoosting - No_kernel",0.9,0.1,0.96591,0.875,0.83333,0.94792,"detalle_1",3,1,"moviles111"
"resumen_metricas119","modelo_XGBoosting - No_kernel",0.9175,0.0825,0.94643,0.9009,0.88,0.93137,"detalle_1",3,2,"moviles111"
"resumen_metricas126","modelo_XGBoosting - No_kernel",0.9,0.1,0.93137,0.87097,0.88,0.91429,"detalle_1",3,3,"moviles111"
"resumen_metricas136","modelo_XGBoosting - No_kernel",0.895,0.105,0.94059,0.87,0.86364,0.91011,"detalle_1",3,4,"moviles111"
"resumen_metricas146","modelo_XGBoosting - No_kernel",0.9075,0.0925,0.97938,0.89,0.85263,0.90741,"detalle_1",3,5,"moviles111"
"resumen_metricas155","modelo_XGBoosting - No_kernel",0.885,0.115,0.91954,0.83505,0.84956,0.94175,"detalle_1",1,1,"moviles112"
"resumen_metricas165","modelo_XGBoosting - No_kernel",0.945,0.055,0.9798,0.94118,0.90698,0.9469,"detalle_1",1,2,"moviles112"
"resumen_metricas215","modelo_XGBoosting - No_kernel",0.925,0.075,0.97917,0.96907,0.87037,0.88889,"detalle_1",1,3,"moviles112"
"resumen_metricas315","modelo_XGBoosting - No_kernel",0.895,0.105,0.94737,0.81481,0.89157,0.92632,"detalle_1",1,4,"moviles112"
"resumen_metricas415","modelo_XGBoosting - No_kernel",0.925,0.075,0.98077,0.91667,0.9,0.9,"detalle_1",1,5,"moviles112"
"resumen_metricas515","modelo_XGBoosting - No_kernel",0.91,0.09,0.96774,0.89815,0.82243,0.96739,"detalle_1",2,1,"moviles112"
"resumen_metricas615","modelo_XGBoosting - No_kernel",0.915,0.085,0.94286,0.87912,0.91398,0.91892,"detalle_1",2,2,"moviles112"
"resumen_metricas715","modelo_XGBoosting - No_kernel",0.9275,0.0725,0.94792,0.92079,0.88542,0.95327,"detalle_1",2,3,"moviles112"
"resumen_metricas815","modelo_XGBoosting - No_kernel",0.885,0.115,0.92308,0.84043,0.86538,0.90816,"detalle_1",2,4,"moviles112"
"resumen_metricas915","modelo_XGBoosting - No_kernel",0.9325,0.0675,0.96078,0.95283,0.88,0.93478,"detalle_1",2,5,"moviles112"
"resumen_metricas1015","modelo_XGBoosting - No_kernel",0.9175,0.0825,0.92,0.93204,0.84615,0.96226,"detalle_1",3,1,"moviles112"
"resumen_metricas1115","modelo_XGBoosting - No_kernel",0.9,0.1,0.94444,0.88421,0.84071,0.94118,"detalle_1",3,2,"moviles112"
"resumen_metricas1215","modelo_XGBoosting - No_kernel",0.9225,0.0775,0.97115,0.93103,0.85577,0.93333,"detalle_1",3,3,"moviles112"
"resumen_metricas1315","modelo_XGBoosting - No_kernel",0.905,0.095,0.98165,0.91176,0.86316,0.85106,"detalle_1",3,4,"moviles112"
"resumen_metricas1415","modelo_XGBoosting - No_kernel",0.9025,0.0975,0.92784,0.90265,0.86598,0.91398,"detalle_1",3,5,"moviles112"
"resumen_metricas29","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.9697,0.98165,0.93617,0.9898,"detalle_1",1,1,"moviles111"
"resumen_metricas120","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.9899,0.93878,0.96396,0.98913,"detalle_1",1,2,"moviles111"
"resumen_metricas210","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,0.9901,0.98095,0.96774,0.9703,"detalle_1",1,3,"moviles111"
"resumen_metricas37","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.99057,0.95789,0.98058,0.98958,"detalle_1",1,4,"moviles111"
"resumen_metricas47","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,1,0.96774,0.94949,0.97345,"detalle_1",1,5,"moviles111"
"resumen_metricas57","modelo_reg_log_lasso - No_kernel",0.9825,0.0175,0.97115,0.9898,0.97895,0.99029,"detalle_1",2,1,"moviles111"
"resumen_metricas67","modelo_reg_log_lasso - No_kernel",0.9575,0.0425,0.96262,0.96226,0.92708,0.97802,"detalle_1",2,2,"moviles111"
"resumen_metricas77","modelo_reg_log_lasso - No_kernel",0.965,0.035,1,0.96703,0.92308,0.97059,"detalle_1",2,3,"moviles111"
